Term,Course,Instructor,Section,Enrollment,Average,A,B,C,D,F,S,U,V,I,W,IJ,hc_A,hc_B,hc_C,hc_D,hc_F,hc_S,hc_U,hc_V,hc_I,hc_W,hc_IJ
201605,ACCT 2101,Arnold Schneider,ES,21,3.00,33.3,23.8,23.8,4.8,0.0,0.0,0.0,0.0,0.0,14.3,0.0,7.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
201605,ACCT 2102,Ryan Blunck,LS,19,3.11,47.4,26.3,5.3,15.8,0.0,0.0,0.0,0.0,0.0,5.3,0.0,9.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
201605,AE 2010,Prashant Khare,A,16,2.81,37.5,18.8,31.3,12.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201605,AE 2220,Brian Gunter,A,11,3.20,27.3,54.5,9.1,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
201605,AE 2698,Dimitrios Mavris,MAV,2,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
201605,AE 2698,Jerry Seitzman,SEI,2,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
201605,AE 2699,Brian German,GER,1,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201605,AE 2699,Eric Johnson,JOH,1,3.00,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201605,AE 2699,Narayanan Komerath,KOM,3,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201605,AE 2699,Tim Lieuwen,LIE,2,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201605,AE 2699,Narayanamoorthy Sankar,SAN,1,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201605,AE 2801,Chance McColl,R,32,3.38,59.4,25.0,12.5,0.0,3.1,0.0,0.0,0.0,0.0,0.0,0.0,19.0,8.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
201605,AE 2802,Prashant Khare,A,2,3.50,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201605,AE 3030,Narayanamoorthy Sankar,R,27,3.78,77.8,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201605,AE 3310,Daniel Schrage,A,7,3.20,42.9,14.3,0.0,14.3,0.0,0.0,0.0,0.0,0.0,28.6,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
201605,AE 3330,Kenneth Cooksey,R,20,3.65,65.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201605,AE 3521,Sylvester Ashok,A,22,3.41,68.2,18.2,4.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
201605,AE 4070,J Prasad,R,18,3.44,55.6,33.3,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201605,AE 4451,Kelly Griendling,R,23,3.30,47.8,34.8,17.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201605,AE 4698,Brian Gunter,GUN,1,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
