Term,Course,Instructor,Section,Enrollment,Average,A,B,C,D,F,S,U,V,I,W,IJ,hc_A,hc_B,hc_C,hc_D,hc_F,hc_S,hc_U,hc_V,hc_I,hc_W,hc_IJ
202308,ACCT 2101,Katarzyna Rupar,C,70.0,3.16,41.4,37.1,17.1,0.0,2.9,1.4,0.0,0.0,0.0,0.0,0.0,29.0,26.0,12.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
202308,ACCT 2101,Katarzyna Rupar,D,70.0,3.46,50.0,41.4,5.7,0.0,0.0,0.0,0.0,0.0,0.0,2.9,0.0,35.0,29.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
202308,ACCT 2101,Katarzyna Rupar,E,70.0,3.25,50.0,25.7,15.7,2.9,1.4,0.0,0.0,0.0,0.0,4.3,0.0,35.0,18.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
202308,ACCT 2101,Arnold Schneider,A,48.0,3.15,37.5,29.2,14.6,2.1,2.1,2.1,0.0,0.0,0.0,12.5,0.0,18.0,14.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0
202308,ACCT 2101,Arnold Schneider,B,57.0,3.14,42.1,24.6,12.3,3.5,3.5,0.0,0.0,0.0,0.0,14.0,0.0,24.0,14.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0
202308,ACCT 2102,Ryan Blunck,A,69.0,3.36,53.6,30.4,8.7,2.9,1.4,0.0,0.0,0.0,0.0,2.9,0.0,37.0,21.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
202308,ACCT 2102,Ryan Blunck,B,70.0,3.32,57.1,25.7,7.1,7.1,1.4,0.0,0.0,0.0,0.0,1.4,0.0,40.0,18.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
202308,ACCT 2102,Charles Irons,C,57.0,3.67,70.2,19.3,3.5,1.8,0.0,0.0,0.0,0.0,0.0,5.3,0.0,40.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
202308,AE 1355,Dimitrios Mavris,A,13.0,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202308,AE 1601,Mayuresh Patil,C,68.0,3.87,89.7,7.4,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202308,AE 1601,Mayuresh Patil,D,75.0,3.91,94.7,1.3,1.3,0.0,1.3,0.0,0.0,0.0,0.0,1.3,0.0,71.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
202308,AE 1601,Turab Zaidi,A,79.0,3.97,97.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202308,AE 1601,Turab Zaidi,B,72.0,3.92,94.4,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202308,AE 2010,Pranay Seshadri,A,75.0,3.18,40.0,44.0,8.0,5.3,1.3,0.0,0.0,0.0,0.0,1.3,0.0,30.0,33.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
202308,AE 2010,Wenting Sun,B,65.0,3.30,55.4,27.7,6.2,7.7,1.5,0.0,0.0,0.0,0.0,1.5,0.0,36.0,18.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
202308,AE 2010,Wenting Sun,R,9.0,3.67,77.8,11.1,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202308,AE 2010R,Pranay Seshadri,A,37.0,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0
202308,AE 2010R,Wenting Sun,B,22.0,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0
202308,AE 2010R,Wenting Sun,R1,3.0,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
202308,AE 2011,Pranay Seshadri,A,1.0,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202308,AE 2011R,Pranay Seshadri,A,1.0,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
202308,AE 2220,FNU Chhavi,B,67.0,2.74,20.9,35.8,28.4,6.0,1.5,0.0,0.0,0.0,0.0,7.5,0.0,14.0,24.0,19.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0
202308,AE 2220,FNU Chhavi,R,2.0,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202308,AE 2220,Mayuresh Patil,A,60.0,3.55,61.7,31.7,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202308,AE 2220R,FNU Chhavi,B,26.0,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0
202308,AE 2220R,Mayuresh Patil,A,49.0,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0
202308,AE 2221,FNU Chhavi,B,1.0,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202308,AE 2221,Mayuresh Patil,A,1.0,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202308,AE 2355,Dimitrios Mavris,A,8.0,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
