Term,Course,Instructor,Section,Enrollment,Average,A,B,C,D,F,S,U,V,I,W,IJ,hc_A,hc_B,hc_C,hc_D,hc_F,hc_S,hc_U,hc_V,hc_I,hc_W,hc_IJ
201702,ACCT 2101,Siman Li,A,43,3.08,30.2,34.9,14.0,4.7,0.0,0.0,0.0,0.0,0.0,16.3,0.0,13.0,15.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
201702,ACCT 2101,Deborah Turner,D,64,3.14,35.9,42.2,18.8,1.6,0.0,0.0,0.0,0.0,0.0,1.6,0.0,23.0,27.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
201702,ACCT 2101,Deborah Turner,E,65,3.48,56.9,33.8,9.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,22.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201702,ACCT 2101,Donald Young,B,65,2.90,26.2,40.0,13.8,10.8,0.0,0.0,0.0,0.0,0.0,9.2,0.0,17.0,26.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0
201702,ACCT 2101,Donald Young,C,53,3.08,34.0,35.8,18.9,3.8,0.0,1.9,0.0,0.0,0.0,5.7,0.0,18.0,19.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0
201702,ACCT 2102,Xi Kuang,A,42,3.22,45.2,31.0,19.0,2.4,0.0,0.0,0.0,0.0,0.0,2.4,0.0,19.0,13.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
201702,ACCT 2102,Xi Kuang,B,43,3.13,37.2,32.6,11.6,7.0,0.0,0.0,0.0,0.0,0.0,11.6,0.0,16.0,14.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
201702,ACCT 2102,Deborah Turner,C,69,3.33,53.6,27.5,17.4,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,19.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201702,AE 1355,John-Paul Clarke,CLA,2,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201702,AE 1355,Carl Johnson,MAV,11,4.00,90.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
201702,AE 1601,Mark Costello,C,42,3.66,66.7,21.4,0.0,0.0,2.4,0.0,0.0,0.0,0.0,9.5,0.0,28.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
