Term,Course,Instructor,Section,Enrollment,Average,A,B,C,D,F,S,U,V,I,W,IJ,hc_A,hc_B,hc_C,hc_D,hc_F,hc_S,hc_U,hc_V,hc_I,hc_W,hc_IJ
201908,ACCT 2101,Wenqian Hu,A,50,3.41,62.0,26.0,2.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,31.0,13.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
201908,ACCT 2101,Wenqian Hu,B,51,3.30,45.1,41.2,7.8,3.9,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,21.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
201908,ACCT 2101,Nicole Mackenzie,D,70,3.32,55.7,25.7,12.9,1.4,2.9,0.0,0.0,0.0,0.0,1.4,0.0,39.0,18.0,9.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
201908,ACCT 2101,Nicole Mackenzie,E,68,3.57,61.8,26.5,7.4,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,42.0,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
201908,ACCT 2101,Anish Menon,C,50,3.50,56.0,38.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201908,ACCT 2102,Deborah Turner,B,70,3.41,52.9,37.1,8.6,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,26.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201908,ACCT 2102,Deborah Turner,C,70,3.35,50.0,38.6,5.7,2.9,1.4,0.0,0.0,0.0,0.0,1.4,0.0,35.0,27.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
201908,ACCT 2102,SUYUN WU,A,44,3.49,63.6,22.7,6.8,4.5,0.0,0.0,0.0,0.0,0.0,2.3,0.0,28.0,10.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
201908,AE 1355,Carl Johnson,MAV,10,4.00,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
201908,AE 1601,John Dec,A,52,3.87,86.5,13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201908,AE 1601,John Dec,C,52,3.79,80.8,17.3,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201908,AE 1601,Kelly Griendling,B,52,3.88,88.5,7.7,1.9,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,46.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
201908,AE 2010,Joseph Oefelein,A,63,2.93,42.9,23.8,17.5,6.3,6.3,0.0,0.0,0.0,0.0,3.2,0.0,27.0,15.0,11.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0
201908,AE 2010,Adam Steinberg,B,52,2.69,30.8,32.7,19.2,9.6,7.7,0.0,0.0,0.0,0.0,0.0,0.0,16.0,17.0,10.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
