Term,Course,Instructor,Section,Enrollment,Average,A,B,C,D,F,S,U,V,I,W,IJ,hc_A,hc_B,hc_C,hc_D,hc_F,hc_S,hc_U,hc_V,hc_I,hc_W,hc_IJ
202108,ACCT 2101,Wenqian Hu,D,50.0,3.51,60.0,32.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,30.0,16.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
202108,ACCT 2101,Katarzyna Rupar,A,75.0,3.04,37.3,33.3,26.7,1.3,1.3,0.0,0.0,0.0,0.0,0.0,0.0,28.0,25.0,20.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
202108,ACCT 2101,Katarzyna Rupar,B,75.0,3.08,44.0,32.0,12.0,8.0,2.7,0.0,0.0,0.0,0.0,1.3,0.0,33.0,24.0,9.0,6.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
202108,ACCT 2101,Arnold Schneider,C,74.0,3.07,27.0,47.3,14.9,2.7,0.0,2.7,0.0,0.0,0.0,5.4,0.0,20.0,35.0,11.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0
202108,ACCT 2102,Ryan Blunck,A,64.0,2.98,40.6,26.6,20.3,6.3,3.1,0.0,0.0,0.0,0.0,3.1,0.0,26.0,17.0,13.0,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
202108,ACCT 2102,Ryan Blunck,C,73.0,3.27,46.6,31.5,6.8,1.4,4.1,0.0,0.0,0.0,0.0,9.6,0.0,34.0,23.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0
202108,ACCT 2102,Marvin Tingler,B,31.0,2.92,38.7,22.6,6.5,0.0,12.9,0.0,0.0,0.0,0.0,19.4,0.0,12.0,7.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0
202108,AE 1355,Dimitrios Mavris,A,17.0,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202108,AE 1601,John Dec,A,56.0,3.79,83.9,12.5,1.8,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202108,AE 1601,Turab Zaidi,B,69.0,3.93,92.8,4.3,1.4,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,64.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
202108,AE 1601,Turab Zaidi,C,47.0,3.87,93.6,2.1,2.1,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202108,AE 2010,Julia Muller,R,4.0,3.75,75.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202108,AE 2010,Jerry Seitzman,B,57.0,2.78,28.1,31.6,24.6,7.0,3.5,0.0,0.0,0.0,0.0,5.3,0.0,16.0,18.0,14.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0
202108,AE 2010,Adam Steinberg,A,64.0,2.76,34.4,35.9,9.4,7.8,10.9,0.0,0.0,0.0,0.0,1.6,0.0,22.0,23.0,6.0,5.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0
202108,AE 2010R,Jerry Seitzman,B,46.0,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0
202108,AE 2010R,Adam Steinberg,A,60.0,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0
202108,AE 2011,Jerry Seitzman,B,3.0,3.67,66.7,33.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202108,AE 2011,Adam Steinberg,A,1.0,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202108,AE 2011R,Jerry Seitzman,B,2.0,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
