Term,Course,Instructor,Section,Enrollment,Average,A,B,C,D,F,S,U,V,I,W,IJ,hc_A,hc_B,hc_C,hc_D,hc_F,hc_S,hc_U,hc_V,hc_I,hc_W,hc_IJ
201608,ACCT 2101,Jeffrey Hales,C,70,3.06,51.4,15.7,21.4,10.0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,36.0,11.0,15.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
201608,ACCT 2101,Jeffrey Hales,E,69,3.35,55.1,20.3,18.8,1.4,0.0,0.0,0.0,0.0,0.0,4.3,0.0,38.0,14.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
201608,ACCT 2101,Shankar Venkataraman,A,49,3.02,30.6,32.7,22.4,0.0,2.0,2.0,0.0,0.0,0.0,10.2,0.0,15.0,16.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0
201608,ACCT 2101,Shankar Venkataraman,B,68,3.35,47.1,33.8,10.3,0.0,1.5,0.0,0.0,0.0,0.0,7.4,0.0,32.0,23.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0
201608,ACCT 2101,Shankar Venkataraman,D,36,3.30,50.0,25.0,13.9,0.0,2.8,2.8,0.0,0.0,0.0,5.6,0.0,18.0,9.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0
201608,ACCT 2102,Adam Vitalis,A,69,3.20,42.0,36.2,8.7,7.2,0.0,0.0,0.0,0.0,0.0,5.8,0.0,29.0,25.0,6.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
201608,ACCT 2102,Adam Vitalis,B,67,3.02,37.3,28.4,19.4,6.0,1.5,0.0,0.0,1.5,0.0,6.0,0.0,25.0,19.0,13.0,4.0,1.0,0.0,0.0,1.0,0.0,4.0,0.0
201608,ACCT 2102,Adam Vitalis,C,46,3.26,43.5,41.3,13.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,19.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201608,AE 1355,John-Paul Clarke,CLA,3,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201608,AE 1355,Carl Johnson,MAV,11,3.91,90.9,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201608,AE 1601,Karen Feigh,B,43,3.98,97.7,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
