Term,Course,Instructor,Section,Enrollment,Average,A,B,C,D,F,S,U,V,I,W,IJ,hc_A,hc_B,hc_C,hc_D,hc_F,hc_S,hc_U,hc_V,hc_I,hc_W,hc_IJ
201805,ACCT 2101,Arnold Schneider,ES,16,3.64,43.8,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.3,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
201805,ACCT 2102,Ryan Blunck,LS,22,3.45,54.5,27.3,4.5,4.5,0.0,0.0,0.0,0.0,0.0,9.1,0.0,12.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
201805,AE 2010,Mitchell Walker,A,27,2.75,22.2,37.0,18.5,7.4,3.7,0.0,0.0,0.0,0.0,11.1,0.0,6.0,10.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
201805,AE 2010,Turab Zaidi,R,8,2.63,25.0,50.0,0.0,12.5,12.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
201805,AE 2220,Dewey Hodges,A,20,2.33,20.0,20.0,30.0,10.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,4.0,4.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
201805,AE 2220,Turab Zaidi,R,14,3.00,35.7,28.6,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201805,AE 2698,Dimitrios Mavris,MAV,1,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
201805,AE 2699,Edgar Lightsey,LIG,1,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201805,AE 2699,Dimitrios Mavris,MAV,4,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201805,AE 2699,Suresh Menon,MEN,1,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201805,AE 2699,Mitchell Walker,WAL,1,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201805,AE 2801,Jason Wang,R,37,3.73,73.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201805,AE 2802,Mitchell Walker,A,4,3.25,25.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201805,AE 3030,Narayanamoorthy Sankar,RLI,39,3.62,61.5,38.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
