Term,Course,Instructor,Section,Enrollment,Average,A,B,C,D,F,S,U,V,I,W,IJ,hc_A,hc_B,hc_C,hc_D,hc_F,hc_S,hc_U,hc_V,hc_I,hc_W,hc_IJ
202005,ACCT 2101,Eric Condie,ES,57,3.69,75.4,15.8,1.8,3.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,43.0,9.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
202005,ACCT 2102,Arnold Schneider,LS,18,2.86,33.3,16.7,16.7,5.6,5.6,5.6,0.0,0.0,0.0,16.7,0.0,6.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0
202005,AE 1601,Kelly Griendling,A,6,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202005,AE 2010,Jechiel Jagoda,A,22,2.86,40.9,13.6,27.3,13.6,0.0,0.0,0.0,0.0,0.0,4.5,0.0,9.0,3.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
202005,AE 2010,Turab Zaidi,R,19,2.83,36.8,26.3,21.1,0.0,10.5,0.0,0.0,0.0,0.0,5.3,0.0,7.0,5.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
202005,AE 2010R,Jechiel Jagoda,A,14,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0
202005,AE 2011,Jechiel Jagoda,A,3,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202005,AE 2220,George Kardomateas,A,17,3.23,29.4,35.3,11.8,0.0,0.0,0.0,0.0,0.0,0.0,23.5,0.0,5.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
202005,AE 2220,Turab Zaidi,R,21,2.79,23.8,33.3,23.8,9.5,0.0,0.0,0.0,0.0,0.0,9.5,0.0,5.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
202005,AE 2220R,George Kardomateas,A,10,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0
202005,AE 2610,Claudio Di Leo,A,28,3.29,57.1,28.6,7.1,0.0,7.1,0.0,0.0,0.0,0.0,0.0,0.0,16.0,8.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
202005,AE 2611,Kelly Griendling,A,29,3.86,93.1,3.4,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202005,AE 2698,Koki Ho,HO,1,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
202005,AE 2698,Dimitrios Mavris,MAV,3,Null,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
202005,AE 2699,Kelly Griendling,GRI,2,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202005,AE 2699,Dimitrios Mavris,MAV,3,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202005,AE 2699,Suresh Menon,MEN,1,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202005,AE 3030,Narayanamoorthy Sankar,R,47,3.87,85.1,8.5,2.1,0.0,0.0,0.0,0.0,0.0,0.0,4.3,0.0,40.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
202005,AE 3030,Pui-Kuen Yeung,A,16,2.92,37.5,12.5,18.8,12.5,0.0,0.0,0.0,6.3,0.0,12.5,0.0,6.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0
202005,AE 3140,Zhangxian Yuan,A,44,3.36,54.5,25.0,11.4,4.5,0.0,0.0,0.0,0.0,0.0,4.5,0.0,24.0,11.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
202005,AE 3330,Joseph Saleh,A,17,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202005,AE 3330,Narayanamoorthy Sankar,R,36,3.76,77.8,11.1,0.0,0.0,2.8,0.0,0.0,0.0,0.0,8.3,0.0,28.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
202005,AE 3340,Elena Garcia,A,31,3.68,80.6,12.9,3.2,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,25.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
202005,AE 3340,Edgar Lightsey,R,21,3.40,38.1,57.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
202005,AE 3530,J Prasad,R,40,2.75,22.5,27.5,35.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,9.0,11.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
202005,AE 3531,Chance McColl,A,51,3.35,60.8,23.5,9.8,2.0,3.9,0.0,0.0,0.0,0.0,0.0,0.0,31.0,12.0,5.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
202005,AE 3610,Graeme Kennedy,QUP,1,4.00,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202005,AE 4341,Carl Johnson,QUP,1,3.00,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202005,AE 4342,Brian Gunter,R,17,3.29,29.4,70.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202005,AE 4361,Edgar Lightsey,R,23,3.15,39.1,26.1,17.4,4.3,0.0,0.0,0.0,0.0,0.0,13.0,0.0,9.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
